Config file checksum: 97479A50
01 extDist
02 extPres
03 tilt
04 rotaDirDrill
05 feedExtCurr
06 adpeStatus
07 adpeTask
HHMMSS.MS  ID VALUE
151322.114 03 0.152
151322.192 01 0.774
151322.192 02 5.992
151322.193 03 0.152
151322.274 01 0.774
151322.274 02 5.992
151322.274 03 0.152
151322.355 01 0.774
151322.355 02 5.564
151322.355 03 0.152
151322.434 01 0.774
151322.434 02 6.420
151322.434 03 0.304
151322.514 01 0.774
151322.514 02 5.564
151322.514 03 0.152
151322.595 01 0.774
151322.595 02 5.992
151322.595 03 0.152
151322.675 01 0.774
151322.675 02 5.992
151322.675 03 0.152
151322.755 01 0.774
151322.755 02 5.564
151322.755 03 0.152
151322.836 01 0.774
151322.836 02 5.992
151322.836 03 0.152
151322.916 01 0.774
151322.916 02 5.992
151322.916 03 0.152
151322.995 01 0.774
151322.995 02 5.564
151322.995 03 0.152
151323.075 01 0.774
151323.075 02 5.992
151323.075 03 0.152
151323.155 01 0.774
151323.156 02 5.564
151323.156 03 0.152
151323.236 01 0.774
151323.236 02 5.564
151323.236 03 0.152
151323.316 01 0.774
151323.316 02 5.564
151323.317 03 0.152
151323.396 01 0.774
151323.396 02 5.564
151323.396 03 0.152
151323.477 01 0.774
151323.477 02 5.136
151323.477 03 0.152
151323.557 01 0.774
151323.558 02 5.564
151323.558 03 0.152
151323.637 01 0.774
151323.638 02 5.564
151323.638 03 0.152
151323.718 01 0.774
151323.718 02 5.992
151323.718 03 0.152
151323.798 01 0.774
151323.798 02 5.992
151323.798 03 0.152
151323.879 01 0.774
151323.879 02 5.136
151323.879 03 0.152
151323.959 01 0.774
151323.959 02 5.992
151323.959 03 0.152
151324.045 01 0.774
151324.045 02 5.992
151324.045 03 0.152
151324.125 01 0.774
151324.125 02 5.992
151324.125 03 0.152
151324.206 01 0.774
151324.206 02 5.992
151324.206 03 0.152
151324.286 01 0.774
151324.286 02 5.564
151324.286 03 0.152
151324.366 01 0.774
151324.367 02 5.136
151324.367 03 0.152
151324.447 01 0.774
151324.447 02 5.564
151324.447 03 0.152
151324.527 01 0.774
151324.527 02 5.992
151324.527 03 0.152
151324.607 01 0.774
151324.607 02 5.564
151324.607 03 0.152
151324.688 01 0.774
151324.688 02 5.992
151324.688 03 0.152
151324.768 01 0.774
151324.769 02 5.992
151324.769 03 0.152
151324.847 01 0.774
151324.847 02 5.564
151324.847 03 0.152
151324.928 01 0.774
151324.928 02 5.136
151324.928 03 0.152
151325.008 01 0.774
151325.008 02 5.992
151325.008 03 0.152
151325.088 01 0.774
151325.088 02 5.992
151325.089 03 0.152
151325.169 01 0.774
151325.169 02 5.564
151325.169 03 0.152
151325.249 01 0.774
151325.249 02 5.564
151325.249 03 0.152
151325.329 01 0.774
151325.329 02 5.992
151325.329 03 0.152
151325.409 01 0.774
151325.410 02 5.992
151325.410 03 0.152
151325.490 01 0.774
151325.490 02 5.564
151325.490 03 0.152
151325.570 01 0.774
151325.570 02 5.992
151325.570 03 0.152
151325.650 01 0.774
151325.650 02 5.136
151325.650 03 0.152
151325.730 01 0.774
151325.730 02 5.564
151325.730 03 0.152
151325.810 01 0.774
151325.810 02 5.564
151325.810 03 0.152
151325.890 01 0.774
151325.890 02 5.564
151325.891 03 0.152
151325.969 01 0.774
151325.969 02 5.136
151325.970 03 0.152
151326.050 01 0.774
151326.050 02 5.564
151326.050 03 0.152
151326.130 01 0.774
151326.130 02 5.564
151326.131 03 0.152
151326.211 01 0.774
151326.211 02 5.992
151326.211 03 0.152
151326.291 01 0.774
151326.291 02 5.564
151326.291 03 0.152
151326.371 01 0.774
151326.371 02 5.992
151326.371 03 0.000
151326.451 01 0.774
151326.451 02 5.564
151326.451 03 0.152
151326.532 01 0.774
151326.533 02 5.564
151326.533 03 0.152
151326.613 01 0.774
151326.613 02 5.136
151326.613 03 0.152
151326.693 01 0.774
151326.693 02 5.564
151326.693 03 0.152
151326.773 01 0.774
151326.773 02 5.136
151326.773 03 0.152
151326.853 01 0.774
151326.853 02 5.564
151326.853 03 0.152
151326.934 01 0.774
151326.934 02 5.992
151326.934 03 0.152
151327.014 01 0.774
151327.014 02 5.564
151327.014 03 0.152
151327.094 01 0.774
151327.094 02 5.564
151327.094 03 0.152
151327.175 01 0.774
151327.175 02 5.564
151327.175 03 0.152
151327.256 01 0.774
151327.256 02 5.564
151327.256 03 0.152
151327.335 01 0.774
151327.335 02 5.564
151327.335 03 0.152
151327.415 01 0.774
151327.415 02 5.992
151327.415 03 0.152
151327.495 01 0.774
151327.496 02 5.136
151327.496 03 0.152
151327.576 01 0.774
151327.576 02 5.992
151327.576 03 0.152
151327.656 01 0.774
151327.656 02 5.992
151327.656 03 0.152
151327.736 01 0.774
151327.737 02 5.564
151327.737 03 0.152
151327.817 01 0.774
151327.817 02 5.564
151327.818 03 0.152
151327.898 01 0.774
151327.898 02 5.564
151327.898 03 0.152
151327.978 01 0.774
151327.978 02 5.136
151327.979 03 0.152
151328.058 01 0.774
151328.058 02 5.136
151328.058 03 0.152
151328.139 01 0.774
151328.139 02 5.992
151328.139 03 0.152
151328.219 01 0.774
151328.219 02 5.136
151328.219 03 0.152
151328.299 01 0.774
151328.299 02 5.136
151328.299 03 0.152
151328.378 01 0.774
151328.378 02 5.564
151328.378 03 0.152
151328.459 01 0.774
151328.459 02 5.564
151328.459 03 0.152
151328.539 01 0.774
151328.539 02 5.992
151328.539 03 0.152
151328.620 01 0.774
151328.620 02 5.564
151328.620 03 0.152
151328.700 01 0.774
151328.700 02 5.564
151328.700 03 0.152
151328.780 01 0.774
151328.781 02 5.136
151328.781 03 0.152
151328.861 01 0.774
151328.861 02 5.136
151328.861 03 0.152
151328.941 01 0.774
151328.941 02 5.564
151328.941 03 0.152
151329.021 01 0.774
151329.021 02 5.992
151329.021 03 0.152
151329.101 01 0.774
151329.101 02 5.564
151329.101 03 0.152
151329.182 01 0.774
151329.182 02 5.992
151329.182 03 0.152
151329.262 01 0.774
151329.262 02 5.564
151329.262 03 0.152
151329.342 01 0.774
151329.342 02 5.564
151329.342 03 0.152
151329.421 01 0.774
151329.421 02 5.136
151329.421 03 0.152
151329.502 01 0.774
151329.502 02 5.992
151329.502 03 0.152
151329.582 01 0.774
151329.582 02 5.992
151329.582 03 0.152
151329.662 01 0.774
151329.662 02 5.564
151329.662 03 0.152
151329.743 01 0.774
151329.743 02 5.564
151329.743 03 0.152
151329.823 01 0.774
151329.823 02 5.992
151329.823 03 0.152
151329.903 01 0.774
151329.903 02 5.564
151329.903 03 0.152
151329.983 01 0.774
151329.983 02 5.564
151329.983 03 0.152
151330.064 01 0.774
151330.064 02 5.564
151330.064 03 0.152
151330.143 01 0.774
151330.144 02 5.564
151330.144 03 0.152
151330.224 01 0.774
151330.224 02 5.564
151330.224 03 0.152
151330.305 01 0.774
151330.305 02 5.564
151330.305 03 0.152
151330.385 01 0.774
151330.385 02 5.136
151330.385 03 0.152
151330.465 01 0.774
151330.465 02 5.564
151330.466 03 0.152
151330.546 01 0.774
151330.546 02 5.992
151330.546 03 0.152
151330.626 01 0.774
151330.626 02 5.992
151330.626 03 0.152
151330.706 01 0.774
151330.706 02 5.564
151330.706 03 0.152
151330.787 01 0.774
151330.787 02 5.564
151330.787 03 0.152
151330.868 01 0.774
151330.868 02 5.564
151330.868 03 0.152
151330.948 01 0.774
151330.948 02 5.136
151330.948 03 0.152
151331.028 01 0.774
151331.028 02 5.136
151331.028 03 0.152
151331.107 01 0.774
151331.108 02 5.564
151331.108 03 0.152
151331.188 01 0.774
151331.188 02 5.564
151331.188 03 0.152
151331.268 01 0.774
151331.269 02 5.992
151331.269 03 0.152
151331.348 01 0.774
151331.348 02 5.564
151331.348 03 0.152
151331.428 01 0.774
151331.428 02 5.136
151331.428 03 0.152
151331.508 01 0.774
151331.508 02 5.564
151331.509 03 0.152
151331.589 01 0.774
151331.589 02 5.992
151331.589 03 0.152
151331.669 01 0.774
151331.669 02 5.992
151331.669 03 0.152
151331.749 01 0.774
151331.750 02 5.136
151331.750 03 0.152
151331.830 01 0.774
151331.830 02 5.136
151331.830 03 0.152
151331.910 01 0.774
151331.910 02 5.564
151331.910 03 0.152
151331.990 01 0.774
151331.991 02 5.564
151331.991 03 0.152
151332.071 01 0.774
151332.071 02 5.564
151332.071 03 0.152
151332.151 01 0.774
151332.151 02 5.992
151332.152 03 0.152
151332.231 01 0.774
151332.231 02 5.136
151332.231 03 0.152
151332.311 01 0.774
151332.311 02 4.708
151332.311 03 0.152
151332.391 01 0.774
151332.391 02 5.564
151332.391 03 0.152
151332.471 01 0.774
151332.471 02 5.136
151332.471 03 0.152
151332.551 01 0.774
151332.551 02 5.136
151332.551 03 0.152
151332.632 01 0.774
151332.632 02 5.564
151332.632 03 0.152
151332.712 01 0.774
151332.712 02 5.564
151332.712 03 0.152
151332.793 01 0.774
151332.793 02 5.992
151332.793 03 0.152
151332.873 01 0.774
151332.873 02 5.564
151332.873 03 0.152
151332.953 01 0.774
151332.954 02 5.136
151332.954 03 0.152
151333.034 01 0.771
151333.034 02 5.564
151333.034 03 0.152
151333.114 01 0.774
151333.114 02 5.992
151333.114 03 0.152
151333.194 01 0.774
151333.194 02 5.564
151333.194 03 0.152
151333.274 01 0.774
151333.274 02 5.564
151333.274 03 0.152
151333.355 01 0.774
151333.355 02 5.564
151333.355 03 0.152
151333.435 01 0.774
151333.435 02 5.992
151333.435 03 0.152
151333.515 01 0.774
151333.515 02 5.564
151333.515 03 0.152
151333.596 01 0.774
151333.596 02 5.564
151333.596 03 0.152
151333.676 01 0.774
151333.676 02 5.136
151333.676 03 0.152
151333.756 01 0.774
151333.757 02 5.564
151333.757 03 0.152
151333.837 01 0.774
151333.837 02 5.564
151333.837 03 0.152
151333.917 01 0.774
151333.917 02 5.136
151333.917 03 0.152
151333.998 01 0.774
151333.998 02 5.564
151333.998 03 0.152
151334.077 01 0.774
151334.077 02 5.136
151334.077 03 0.152
151334.157 01 0.774
151334.157 02 5.564
151334.157 03 0.152
151334.237 01 0.774
151334.238 02 5.992
151334.238 03 0.152
151334.318 01 0.774
151334.318 02 5.564
151334.318 03 0.152
151334.398 01 0.774
151334.398 02 5.564
151334.398 03 0.152
151334.478 01 0.774
151334.478 02 5.564
151334.478 03 0.152
151334.558 01 0.774
151334.558 02 5.564
151334.558 03 0.152
151334.639 01 0.774
151334.639 02 5.136
151334.639 03 0.152
151334.719 01 0.774
151334.720 02 5.564
151334.720 03 0.152
151334.799 01 0.774
151334.799 02 5.564
151334.800 03 0.152
151334.879 01 0.774
151334.880 02 5.992
151334.880 03 0.152
151334.960 01 0.774
151334.960 02 5.564
151334.960 03 0.152
151335.039 01 0.774
151335.040 02 5.564
151335.040 03 0.152
151335.120 01 0.774
151335.120 02 5.136
151335.120 03 0.152
151335.200 01 0.774
151335.200 02 5.564
151335.200 03 0.152
151335.280 01 0.774
151335.280 02 5.564
151335.280 03 0.152
151335.360 01 0.774
151335.360 02 5.564
151335.360 03 0.152
151335.439 01 0.774
151335.440 02 4.708
151335.440 03 0.152
151335.520 01 0.774
151335.520 02 5.564
151335.520 03 0.152
151335.600 01 0.774
151335.600 02 5.136
151335.600 03 0.152
151335.680 01 0.774
151335.680 02 5.992
151335.680 03 0.152
151335.759 01 0.774
151335.759 02 5.992
151335.759 03 0.152
151335.840 01 0.774
151335.840 02 5.992
151335.840 03 0.152
151335.920 01 0.774
151335.920 02 5.136
151335.920 03 0.152
151336.001 01 0.774
151336.001 02 5.136
151336.001 03 0.152
151336.081 01 0.774
151336.081 02 5.136
151336.081 03 0.152
151336.161 01 0.774
151336.161 02 5.564
151336.161 03 0.152
151336.242 01 0.774
151336.242 02 5.992
151336.242 03 0.152
151336.322 01 0.774
151336.322 02 5.564
151336.322 03 0.152
151336.402 01 0.774
151336.402 02 5.136
151336.402 03 0.152
151336.482 01 0.774
151336.482 02 5.136
151336.482 03 0.152
151336.562 01 0.774
151336.562 02 5.136
151336.563 03 0.152
151336.643 01 0.774
151336.643 02 5.136
151336.643 03 0.152
151336.723 01 0.774
151336.723 02 5.564
151336.723 03 0.152
151336.804 01 0.774
151336.804 02 5.564
151336.804 03 0.152
151336.884 01 0.774
151336.884 02 5.564
151336.884 03 0.152
151336.964 01 0.774
151336.964 02 5.136
151336.964 03 0.152
151337.044 01 0.774
151337.044 02 5.992
151337.044 03 0.152
151337.125 01 0.774
151337.125 02 5.564
151337.125 03 0.152
151337.205 01 0.774
151337.205 02 5.992
151337.205 03 0.152
151337.285 01 0.774
151337.285 02 5.136
151337.285 03 0.152
151337.366 01 0.774
151337.366 02 5.564
151337.366 03 0.152
151337.446 01 0.774
151337.446 02 5.992
151337.446 03 0.152
151337.526 01 0.774
151337.526 02 5.136
151337.527 03 0.152
151337.606 01 0.774
151337.606 02 5.564
151337.606 03 0.152
151337.687 01 0.774
151337.687 02 5.564
151337.687 03 0.152
151337.767 01 0.774
151337.767 02 5.564
151337.767 03 0.152
151337.848 01 0.771
151337.848 02 5.136
151337.848 03 0.152
151337.928 01 0.774
151337.928 02 5.136
151337.928 03 0.152
151338.008 01 0.774
151338.009 02 5.136
151338.009 03 0.152
151338.089 01 0.774
151338.089 02 5.136
151338.089 03 0.152
151338.169 01 0.774
151338.169 02 5.564
151338.169 03 0.152
151338.248 01 0.774
151338.248 02 5.564
151338.248 03 0.152
151338.329 01 0.774
151338.329 02 5.136
151338.329 03 0.152
151338.409 01 0.774
151338.409 02 5.564
151338.409 03 0.152
151338.490 01 0.774
151338.490 02 5.564
151338.490 03 0.152
151338.570 01 0.774
151338.570 02 5.136
151338.570 03 0.152
151338.649 01 0.774
151338.650 02 5.564
151338.650 03 0.152
151338.730 01 0.774
151338.730 02 5.136
151338.730 03 0.152
151338.810 01 0.774
151338.810 02 5.564
151338.810 03 0.152
151338.890 01 0.774
151338.890 02 5.136
151338.890 03 0.152
151338.970 01 0.774
151338.971 02 5.136
151338.971 03 0.152
151339.051 01 0.774
151339.051 02 5.136
151339.051 03 0.152
151339.131 01 0.774
151339.131 02 5.136
151339.131 03 0.152
151339.212 01 0.774
151339.212 02 5.136
151339.212 03 0.152
151339.292 01 0.774
151339.292 02 5.136
151339.292 03 0.152
151339.372 01 0.774
151339.373 02 5.564
151339.373 03 0.152
151339.452 01 0.774
151339.452 02 5.136
151339.452 03 0.152
151339.532 01 0.771
151339.532 02 5.136
151339.532 03 0.152
151339.612 01 0.774
151339.612 02 5.564
151339.612 03 0.152
151339.692 01 0.774
151339.692 02 4.708
151339.692 03 0.152
151339.772 01 0.774
151339.772 02 5.564
151339.772 03 0.152
151339.852 01 0.774
151339.853 02 5.564
151339.853 03 0.152
151339.933 01 0.774
151339.933 02 5.136
151339.933 03 0.152
151340.013 01 0.774
151340.014 02 5.136
151340.014 03 0.152
151340.094 01 0.774
151340.094 02 5.136
151340.094 03 0.152
151340.174 01 0.774
151340.174 02 5.136
151340.174 03 0.152
151340.255 01 0.774
151340.255 02 5.564
151340.255 03 0.152
151340.335 01 0.774
151340.335 02 5.136
151340.335 03 0.152
151340.415 01 0.774
151340.416 02 5.564
151340.416 03 0.152
151340.494 01 0.774
151340.495 02 5.136
151340.495 03 0.152
151340.575 01 0.774
151340.575 02 5.564
151340.575 03 0.152
151340.655 01 0.774
151340.655 02 5.992
151340.655 03 0.152
151340.735 01 0.774
151340.735 02 5.564
151340.736 03 0.152
151340.816 01 0.774
151340.816 02 5.136
151340.816 03 0.152
151340.896 01 0.774
151340.896 02 5.136
151340.896 03 0.152
151340.975 01 0.774
151340.975 02 5.136
151340.976 03 0.152
151341.056 01 0.774
151341.056 02 5.136
151341.056 03 0.152
151341.136 01 0.774
151341.136 02 5.136
151341.136 03 0.152
151341.216 01 0.774
151341.216 02 5.564
151341.216 03 0.152
151341.297 01 0.774
151341.297 02 5.136
151341.297 03 0.152
151341.377 01 0.774
151341.377 02 5.564
151341.377 03 0.152
151341.457 01 0.774
151341.457 02 5.564
151341.457 03 0.152
151341.537 01 0.774
151341.537 02 4.708
151341.537 03 0.152
151341.617 01 0.774
151341.618 02 5.136
151341.618 03 0.152
151341.697 01 0.774
151341.697 02 5.136
151341.698 03 0.152
151341.777 01 0.774
151341.777 02 5.136
151341.777 03 0.152
151341.858 01 0.774
151341.858 02 4.708
151341.858 03 0.152
151341.938 01 0.774
151341.938 02 5.136
151341.938 03 0.152
151342.019 01 0.774
151342.019 02 5.136
151342.019 03 0.152
151342.099 01 0.774
151342.099 02 5.564
151342.099 03 0.152
151342.179 01 0.774
151342.179 02 5.136
151342.179 03 0.152
151342.260 01 0.774
151342.260 02 5.564
151342.260 03 0.152
151342.340 01 0.774
151342.340 02 5.136
151342.340 03 0.152
151342.420 01 0.774
151342.421 02 5.564
151342.421 03 0.152
151342.500 01 0.774
151342.500 02 5.564
151342.501 03 0.152
151342.581 01 0.774
151342.581 02 5.136
151342.581 03 0.152
151342.661 01 0.774
151342.661 02 5.136
151342.661 03 0.152
151342.742 01 0.774
151342.742 02 5.564
151342.742 03 0.152
151342.822 01 0.774
151342.822 02 5.564
151342.822 03 0.152
151342.902 01 0.774
151342.902 02 5.136
151342.902 03 0.152
151342.982 01 0.774
151342.982 02 5.564
151342.982 03 0.152
151343.062 01 0.774
151343.062 02 5.136
151343.062 03 0.152
151343.143 01 0.774
151343.143 02 5.564
151343.143 03 0.152
151343.223 01 0.774
151343.223 02 5.564
151343.223 03 0.152
151343.303 01 0.774
151343.303 02 5.136
151343.303 03 0.152
151343.384 01 0.774
151343.384 02 5.136
151343.384 03 0.152
151343.464 01 0.774
151343.464 02 5.136
151343.464 03 0.152
151343.544 01 0.774
151343.544 02 5.136
151343.544 03 0.152
151343.624 01 0.774
151343.624 02 5.564
151343.624 03 0.152
151343.704 01 0.774
151343.704 02 5.136
151343.704 03 0.152
151343.785 01 0.774
151343.785 02 5.136
151343.785 03 0.152
151343.865 01 0.774
151343.865 02 5.136
151343.865 03 0.152
151343.945 01 0.774
151343.945 02 5.564
151343.945 03 0.152
151344.025 01 0.774
151344.025 02 5.564
151344.025 03 0.152
151344.106 01 0.774
151344.106 02 5.564
151344.106 03 0.152
151344.185 01 0.774
151344.185 02 5.136
151344.185 03 0.152
151344.265 01 0.774
151344.265 02 5.136
151344.265 03 0.152
151344.346 01 0.774
151344.346 02 5.564
151344.346 03 0.152
151344.426 01 0.774
151344.426 02 5.136
151344.426 03 0.152
151344.506 01 0.774
151344.506 02 5.136
151344.506 03 0.152
151344.586 01 0.774
151344.586 02 4.280
151344.586 03 0.152
151344.666 01 0.774
151344.666 02 5.564
151344.667 03 0.152
151344.747 01 0.774
151344.747 02 5.564
151344.747 03 0.000
151344.828 01 0.774
151344.828 02 5.136
151344.828 03 0.152
151344.908 01 0.774
151344.908 02 5.564
151344.908 03 0.152
151344.988 01 0.774
151344.988 02 4.708
151344.988 03 0.152
151345.068 01 0.774
151345.068 02 5.136
151345.068 03 0.152
151345.148 01 0.774
151345.148 02 5.136
151345.148 03 0.152
151345.229 01 0.774
151345.229 02 5.136
151345.229 03 0.152
151345.309 01 0.774
151345.309 02 5.136
151345.309 03 0.152
151345.389 01 0.774
151345.389 02 5.136
151345.389 03 0.152
151345.469 01 0.774
151345.469 02 5.564
151345.469 03 0.152
151345.549 01 0.774
151345.550 02 4.708
151345.550 03 0.152
151345.629 01 0.774
151345.629 02 5.136
151345.629 03 0.152
151345.710 01 0.774
151345.710 02 5.136
151345.710 03 0.152
151345.790 01 0.774
151345.790 02 5.136
151345.790 03 0.152
151345.870 01 0.774
151345.870 02 5.136
151345.870 03 0.152
151345.950 01 0.774
151345.950 02 5.564
151345.950 03 0.152
151346.030 01 0.774
151346.031 02 5.136
151346.031 03 0.152
151346.110 01 0.774
151346.110 02 5.136
151346.110 03 0.152
151346.190 01 0.774
151346.191 02 4.708
151346.191 03 0.152
151346.271 01 0.774
151346.271 02 5.136
151346.271 03 0.152
151346.351 01 0.774
151346.351 02 5.136
151346.351 03 0.152
151346.432 01 0.774
151346.432 02 5.136
151346.432 03 0.152
151346.512 01 0.774
151346.512 02 5.136
151346.512 03 0.152
151346.592 01 0.774
151346.592 02 5.136
151346.592 03 0.152
151346.673 01 0.774
151346.673 02 5.136
151346.673 03 0.152
151346.753 01 0.774
151346.753 02 5.564
151346.753 03 0.152
151346.833 01 0.774
151346.833 02 5.136
151346.833 03 0.152
151346.912 01 0.774
151346.913 02 5.564
151346.913 03 0.152
151346.993 01 0.774
151346.993 02 5.136
151346.993 03 0.152
151347.072 01 0.774
151347.072 02 5.136
151347.072 03 0.152
151347.153 01 0.774
151347.153 02 5.136
151347.153 03 0.152
151347.233 01 0.774
151347.233 02 5.136
151347.233 03 0.152
151347.313 01 0.774
151347.313 02 4.708
151347.313 03 0.152
151347.392 01 0.774
151347.392 02 5.136
151347.392 03 0.152
151347.472 01 0.774
151347.473 02 5.136
151347.473 03 0.152
151347.553 01 0.774
151347.553 02 4.708
151347.553 03 0.152
151347.633 01 0.774
151347.633 02 4.708
151347.633 03 0.152
151347.713 01 0.774
151347.713 02 5.136
151347.713 03 0.152
151347.793 01 0.774
151347.793 02 4.708
151347.793 03 0.152
151347.873 01 0.774
151347.873 02 5.136
151347.873 03 0.152
151347.953 01 0.774
151347.953 02 5.136
151347.953 03 0.152
151348.034 01 0.774
151348.034 02 5.136
151348.034 03 0.152
151348.114 01 0.774
151348.114 02 5.136
151348.114 03 0.152
151348.194 01 0.774
151348.194 02 5.136
151348.194 03 0.152
151348.275 01 0.774
151348.275 02 5.564
151348.275 03 0.152
151348.355 01 0.774
151348.355 02 5.564
151348.355 03 0.152
151348.435 01 0.774
151348.435 02 4.708
151348.435 03 0.152
151348.514 01 0.774
