Config file checksum: 97479A50
01 extDist
02 extPres
03 tilt
04 rotaDirDrill
05 feedExtCurr
06 adpeStatus
07 adpeTask
HHMMSS.MS  ID VALUE
082831.991 01 1.089
082831.994 02 2.996
082831.994 03 0.304
082832.071 01 1.092
082832.071 02 2.996
082832.071 03 -1.064
082832.152 01 1.092
082832.152 02 2.996
082832.152 03 -1.216
082832.232 01 1.089
082832.232 02 2.996
082832.232 03 -1.064
082832.312 01 1.092
082832.312 02 2.996
082832.312 03 -1.216
082832.392 01 1.089
082832.392 02 2.996
082832.392 03 -0.912
082832.472 01 1.089
082832.472 02 2.996
082832.472 03 0.152
082832.553 01 1.089
082832.553 02 2.568
082832.553 03 0.304
082832.634 01 1.089
082832.634 02 3.424
082832.634 03 0.304
082832.714 01 1.089
082832.714 02 2.568
082832.714 03 -0.760
082832.794 01 1.092
082832.794 02 3.424
082832.794 03 -0.456
082832.874 01 1.089
082832.874 02 2.996
082832.874 03 0.152
082832.954 01 1.089
082832.954 02 2.996
082832.954 03 -0.912
082833.035 01 1.089
082833.035 02 2.996
082833.035 03 -0.152
082833.115 01 1.089
082833.115 02 2.996
082833.115 03 -0.912
082833.195 01 1.089
082833.195 02 2.996
082833.195 03 -1.520
082833.275 01 1.089
082833.275 02 3.424
082833.275 03 -0.760
082833.356 01 1.092
082833.356 02 2.996
082833.356 03 -1.368
082833.436 01 1.092
082833.436 02 2.996
082833.436 03 -0.608
082833.516 01 1.089
082833.516 02 2.568
082833.516 03 -1.064
082833.597 01 1.089
082833.597 02 2.568
082833.597 03 -0.912
082833.676 01 1.089
082833.676 02 2.996
082833.676 03 -0.608
082833.756 01 1.089
082833.756 02 2.568
082833.756 03 -1.064
082833.836 01 1.089
082833.836 02 3.424
082833.836 03 -0.456
082833.917 01 1.089
082833.917 02 2.996
082833.917 03 -0.456
082833.997 01 1.089
082833.997 02 2.568
082833.997 03 0.456
082834.077 01 1.089
082834.077 02 2.568
082834.077 03 0.456
082834.157 01 1.089
082834.157 02 2.996
082834.157 03 -0.152
082834.238 01 1.089
082834.238 02 2.996
082834.238 03 -0.456
082834.318 01 1.092
082834.318 02 2.996
082834.318 03 -0.760
082834.398 01 1.089
082834.398 02 2.568
082834.398 03 -0.760
082834.478 01 1.089
082834.478 02 2.996
082834.479 03 -0.760
082834.559 01 1.089
082834.559 02 2.996
082834.559 03 -1.368
082834.639 01 1.092
082834.639 02 3.424
082834.639 03 -0.760
082834.720 01 1.089
082834.720 02 3.424
082834.720 03 -0.760
082834.800 01 1.089
082834.800 02 2.996
082834.800 03 -0.608
082834.880 01 1.089
082834.880 02 2.996
082834.880 03 -1.064
082834.960 01 1.089
082834.960 02 2.996
082834.960 03 -1.368
082835.041 01 1.092
082835.041 02 2.996
082835.041 03 -1.216
082835.121 01 1.092
082835.121 02 2.568
082835.121 03 -0.608
082835.201 01 1.089
082835.201 02 2.568
082835.201 03 -0.912
082835.281 01 1.089
082835.281 02 2.996
082835.282 03 -1.520
082835.361 01 1.089
082835.361 02 2.568
082835.361 03 -1.520
082835.441 01 1.092
082835.441 02 2.996
082835.441 03 -1.368
082835.521 01 1.089
082835.521 02 2.996
082835.522 03 -1.064
082835.602 01 1.089
082835.602 02 3.424
082835.603 03 -0.912
082835.682 01 1.089
082835.682 02 2.996
082835.682 03 -1.216
082835.762 01 1.089
082835.762 02 2.996
082835.762 03 -1.064
082835.842 01 1.089
082835.842 02 2.140
082835.842 03 -1.216
082835.923 01 1.089
082835.923 02 2.568
082835.923 03 -0.912
082836.002 01 1.092
082836.002 02 2.996
082836.002 03 0.000
082836.082 01 1.089
082836.082 02 2.568
082836.082 03 -0.608
082836.162 01 1.092
082836.162 02 2.996
082836.162 03 -0.456
082836.242 01 1.092
082836.242 02 2.568
082836.242 03 -0.608
082836.323 01 1.089
082836.323 02 2.996
082836.323 03 -1.064
082836.402 01 1.089
082836.402 02 2.568
082836.402 03 -1.216
082836.482 01 1.089
082836.482 02 2.568
082836.482 03 -1.368
082836.562 01 1.092
082836.562 02 2.568
082836.562 03 -1.064
082836.642 01 1.089
082836.642 02 2.568
082836.642 03 -0.912
082836.722 01 1.089
082836.722 02 2.996
082836.722 03 -1.672
082836.803 01 1.089
082836.803 02 2.996
082836.803 03 -1.976
082836.883 01 1.089
082836.883 02 2.568
082836.883 03 -1.216
082836.964 01 1.089
082836.964 02 2.568
082836.964 03 -0.760
082837.044 01 1.089
082837.044 02 2.996
082837.044 03 -0.304
082837.124 01 1.089
082837.124 02 2.568
082837.124 03 -0.608
082837.204 01 1.089
082837.204 02 2.568
082837.204 03 -0.912
082837.285 01 1.092
082837.285 02 2.568
082837.285 03 -0.912
082837.365 01 1.092
082837.365 02 2.996
082837.365 03 -1.368
082837.445 01 1.089
082837.445 02 2.996
082837.445 03 -0.912
082837.525 01 1.089
082837.525 02 2.568
082837.525 03 -1.216
082837.606 01 1.089
082837.606 02 2.996
082837.606 03 -2.584
082837.686 01 1.089
082837.686 02 2.568
082837.686 03 -1.824
082837.766 01 1.092
082837.766 02 2.996
082837.766 03 -2.584
082837.847 01 1.089
082837.847 02 2.996
082837.847 03 -2.432
082837.926 01 1.089
082837.926 02 3.424
082837.926 03 -2.280
082838.006 01 1.089
082838.006 02 2.996
082838.006 03 -2.280
082838.087 01 1.089
082838.087 02 2.568
082838.087 03 -2.128
082838.167 01 1.089
082838.167 02 2.996
082838.167 03 -1.976
082838.247 01 1.089
082838.247 02 2.996
082838.247 03 -2.280
082838.327 01 1.092
082838.328 02 2.996
082838.328 03 -1.368
082838.408 01 1.092
082838.408 02 2.568
082838.408 03 -1.672
082838.488 01 1.089
082838.488 02 2.568
082838.488 03 -1.368
082838.568 01 1.092
082838.569 02 2.568
082838.569 03 -1.216
082838.649 01 1.089
082838.649 02 2.568
082838.649 03 -1.672
082838.729 01 1.092
082838.729 02 2.996
082838.729 03 -0.760
082838.808 01 1.089
082838.808 02 2.568
082838.808 03 -1.216
082838.888 01 1.089
082838.888 02 2.568
082838.888 03 -1.976
082838.968 01 1.089
082838.968 02 2.996
082838.968 03 -1.216
082839.049 01 1.092
082839.049 02 2.996
082839.049 03 -2.280
082839.128 01 1.092
082839.128 02 2.568
082839.128 03 -0.912
082839.208 01 1.089
082839.208 02 2.568
082839.208 03 -1.976
082839.288 01 1.089
082839.288 02 2.996
082839.288 03 -1.368
082839.369 01 1.089
082839.369 02 2.996
082839.369 03 -1.368
082839.449 01 1.089
082839.449 02 2.568
082839.449 03 -0.760
082839.529 01 1.089
082839.529 02 2.568
082839.529 03 0.000
082839.610 01 1.092
082839.610 02 2.568
082839.610 03 -0.456
082839.690 01 1.089
082839.690 02 2.996
082839.690 03 -0.912
082839.771 01 1.089
082839.771 02 2.568
082839.771 03 -1.368
082839.851 01 1.089
082839.851 02 2.568
082839.852 03 -1.976
082839.931 01 1.092
082839.932 02 2.568
082839.932 03 -1.216
082840.011 01 1.089
082840.012 02 2.568
082840.012 03 -0.760
082840.092 01 1.089
082840.092 02 2.568
082840.092 03 -2.432
082840.172 01 1.089
082840.172 02 2.568
082840.172 03 -3.344
082840.252 01 1.089
082840.252 02 3.424
082840.252 03 -3.648
082840.334 01 1.092
082840.334 02 2.568
082840.334 03 -1.520
082840.413 01 1.089
082840.413 02 2.996
082840.413 03 -1.368
082840.493 01 1.089
082840.493 02 2.996
082840.493 03 -1.064
082840.573 01 1.089
082840.574 02 2.996
082840.574 03 -1.672
082840.654 01 1.089
082840.654 02 2.568
082840.654 03 -2.280
082840.733 01 1.092
082840.734 02 2.568
082840.734 03 -1.976
082840.813 01 1.089
082840.814 02 2.996
082840.814 03 -1.824
082840.894 01 1.089
082840.894 02 2.996
082840.894 03 -1.672
082840.974 01 1.089
082840.974 02 2.568
082840.974 03 -1.368
082841.054 01 1.089
082841.054 02 2.996
082841.054 03 -1.520
082841.135 01 1.089
082841.135 02 3.424
082841.135 03 -1.520
082841.215 01 1.092
082841.215 02 2.568
082841.215 03 -1.672
082841.296 01 1.089
082841.296 02 2.568
082841.296 03 -1.216
082841.376 01 1.089
082841.376 02 2.568
082841.376 03 -0.912
082841.456 01 1.092
082841.456 02 2.568
082841.456 03 -0.608
082841.536 01 1.089
082841.536 02 2.996
082841.536 03 -0.608
082841.617 01 1.089
082841.617 02 2.568
082841.617 03 -0.152
082841.696 01 1.092
082841.696 02 2.568
082841.696 03 -0.760
082841.776 01 1.092
082841.776 02 2.568
082841.776 03 -1.520
082841.856 01 1.089
082841.856 02 2.568
082841.856 03 -1.368
082841.937 01 1.092
082841.937 02 2.568
082841.937 03 -1.368
082842.017 01 1.092
082842.017 02 2.996
082842.017 03 -1.672
082842.098 01 1.092
082842.098 02 2.996
082842.098 03 -1.824
082842.177 01 1.092
082842.177 02 2.140
082842.177 03 -1.824
082842.256 01 1.092
082842.256 02 2.996
082842.256 03 -1.520
082842.337 01 1.089
082842.338 02 2.568
082842.338 03 -2.736
082842.417 01 1.089
082842.417 02 2.568
082842.417 03 -3.040
082842.498 01 1.092
082842.498 02 2.996
082842.498 03 -3.496
082842.578 01 1.092
082842.578 02 2.568
082842.578 03 -1.976
082842.658 01 1.089
082842.658 02 3.424
082842.658 03 -1.216
082842.738 01 1.089
082842.738 02 2.996
082842.738 03 -1.064
082842.819 01 1.089
082842.819 02 2.996
082842.819 03 -1.824
082842.899 01 1.089
082842.899 02 2.568
082842.899 03 -2.280
082842.979 01 1.089
082842.982 02 2.996
082842.982 03 -2.128
082843.059 01 1.089
082843.059 02 2.996
082843.059 03 -1.824
082843.139 01 1.092
082843.139 02 2.996
082843.140 03 -1.064
082843.219 01 1.089
082843.219 02 2.140
082843.219 03 -1.824
082843.299 01 1.089
082843.299 02 2.568
082843.299 03 -2.128
082843.379 01 1.092
082843.379 02 2.996
082843.379 03 -2.736
082843.460 01 1.089
082843.460 02 2.996
082843.460 03 -2.128
082843.540 01 1.092
082843.540 02 2.996
082843.540 03 -1.368
082843.621 01 1.092
082843.621 02 2.996
082843.621 03 -0.912
082843.701 01 1.089
082843.701 02 2.996
082843.701 03 -0.304
082843.781 01 1.089
082843.781 02 2.568
082843.781 03 -0.304
082843.861 01 1.089
082843.861 02 2.140
082843.861 03 0.000
082843.941 01 1.089
082843.941 02 2.568
082843.942 03 -0.304
082844.022 01 1.089
082844.022 02 2.568
082844.022 03 -1.520
082844.102 01 1.089
082844.102 02 2.568
082844.102 03 -1.672
082844.182 01 1.089
082844.183 02 2.568
082844.183 03 -2.128
082844.262 01 1.089
082844.262 02 2.996
082844.262 03 -2.280
082844.342 01 1.089
082844.342 02 2.996
082844.342 03 -2.280
082844.422 01 1.089
082844.422 02 2.568
082844.422 03 -1.976
082844.503 01 1.089
082844.503 02 2.568
082844.503 03 -1.976
082844.583 01 1.089
082844.583 02 2.568
082844.583 03 -1.824
082844.663 01 1.089
082844.663 02 2.568
082844.663 03 -2.584
082844.744 01 1.089
082844.744 02 2.568
082844.744 03 -3.648
082844.823 01 1.089
082844.823 02 2.996
082844.823 03 -3.040
082844.903 01 1.089
082844.903 02 2.996
082844.903 03 -2.584
082844.984 01 1.089
082844.984 02 2.568
082844.984 03 -1.672
082845.064 01 1.089
082845.064 02 2.568
082845.064 03 -1.368
082845.144 01 1.089
082845.144 02 2.140
082845.144 03 -1.368
082845.224 01 1.089
082845.224 02 2.568
082845.224 03 -1.824
082845.304 01 1.089
082845.304 02 2.568
082845.304 03 -2.280
082845.385 01 1.089
082845.385 02 2.996
082845.385 03 -1.824
082845.465 01 1.089
082845.465 02 2.996
082845.465 03 -1.672
082845.545 01 1.089
082845.545 02 2.568
082845.545 03 -1.824
082845.625 01 1.092
082845.625 02 2.568
082845.625 03 -2.280
082845.706 01 1.089
082845.706 02 2.568
082845.706 03 -2.128
082845.785 01 1.089
082845.785 02 2.568
082845.785 03 -1.824
082845.866 01 1.089
082845.866 02 2.568
082845.866 03 -1.064
082845.946 01 1.089
082845.946 02 2.568
082845.946 03 -0.152
082846.026 01 1.089
082846.026 02 2.568
082846.026 03 -0.152
082846.106 01 1.089
082846.106 02 2.568
082846.106 03 -0.304
082846.187 01 1.092
082846.187 02 2.568
082846.187 03 -0.304
082846.267 01 1.089
082846.267 02 2.996
082846.267 03 -0.152
082846.348 01 1.089
082846.348 02 2.996
082846.348 03 -0.456
082846.428 01 1.089
082846.429 02 3.424
082846.429 03 -1.520
082846.508 01 1.089
082846.508 02 2.996
082846.509 03 -1.976
082846.588 01 1.089
082846.588 02 2.996
082846.588 03 -2.128
082846.668 01 1.092
082846.668 02 2.568
082846.668 03 -2.432
082846.749 01 1.089
082846.749 02 2.996
082846.749 03 -3.344
082846.829 01 1.089
082846.829 02 2.568
082846.829 03 -3.192
082846.910 01 1.092
082846.910 02 2.568
082846.910 03 -3.192
082846.989 01 1.092
082846.989 02 2.996
082846.989 03 -2.584
082847.069 01 1.089
082847.069 02 2.996
082847.069 03 -2.432
082847.149 01 1.089
082847.150 02 2.568
082847.150 03 -1.672
082847.229 01 1.089
082847.230 02 2.996
082847.230 03 -1.672
082847.310 01 1.089
082847.310 02 2.996
082847.310 03 -1.824
082847.390 01 1.089
082847.390 02 2.568
082847.390 03 -1.672
082847.470 01 1.092
082847.470 02 2.996
082847.470 03 -1.064
082847.551 01 1.089
082847.551 02 2.996
082847.551 03 -0.912
082847.631 01 1.092
082847.631 02 2.996
082847.631 03 -1.064
082847.711 01 1.089
082847.711 02 2.996
082847.711 03 -1.824
082847.791 01 1.092
082847.792 02 2.996
082847.792 03 -1.824
082847.873 01 1.089
082847.873 02 2.568
082847.873 03 -2.736
082847.953 01 1.092
082847.953 02 2.568
082847.953 03 -2.736
082848.033 01 1.089
082848.033 02 2.996
082848.033 03 -2.128
082848.114 01 1.089
082848.114 02 2.568
082848.114 03 -1.976
082848.194 01 1.092
082848.194 02 2.996
082848.194 03 -1.672
082848.274 01 1.089
082848.274 02 2.568
082848.274 03 -1.520
082848.355 01 1.089
082848.355 02 2.568
082848.355 03 -1.064
082848.434 01 1.089
082848.434 02 2.996
082848.434 03 -0.760
082848.514 01 1.089
082848.514 02 3.424
082848.514 03 -0.304
082848.595 01 1.089
082848.595 02 2.996
082848.595 03 -0.304
082848.675 01 1.089
082848.675 02 2.996
082848.675 03 -0.304
082848.755 01 1.089
082848.755 02 2.568
082848.755 03 -0.760
082848.835 01 1.092
082848.835 02 2.140
082848.835 03 -0.760
082848.915 01 1.089
082848.916 02 2.568
082848.916 03 -1.064
082848.995 01 1.089
082848.995 02 2.996
082848.995 03 -2.736
082849.075 01 1.089
082849.075 02 2.568
082849.075 03 -2.128
082849.155 01 1.089
082849.156 02 2.996
082849.156 03 -1.064
082849.236 01 1.089
082849.236 02 2.996
082849.236 03 -0.608
082849.316 01 1.089
082849.316 02 2.568
082849.316 03 -1.216
082849.397 01 1.089
082849.397 02 2.568
082849.397 03 -1.520
082849.478 01 1.092
082849.478 02 2.568
082849.478 03 -1.216
082849.558 01 1.089
082849.558 02 2.568
082849.558 03 -0.912
082849.637 01 1.089
082849.637 02 3.424
082849.637 03 -1.064
082849.717 01 1.092
082849.717 02 2.140
082849.717 03 -1.216
082849.797 01 1.089
082849.797 02 2.568
082849.798 03 -1.216
082849.878 01 1.089
082849.878 02 2.996
082849.878 03 -1.216
082849.958 01 1.089
082849.958 02 2.996
082849.958 03 -1.064
082850.039 01 1.089
082850.039 02 2.996
082850.039 03 -0.760
082850.118 01 1.089
082850.118 02 2.568
082850.118 03 -1.064
082850.198 01 1.089
082850.198 02 2.568
082850.198 03 -1.520
082850.278 01 1.089
082850.278 02 2.996
082850.279 03 -1.824
082850.359 01 1.089
082850.359 02 2.996
082850.359 03 -1.520
082850.439 01 1.092
082850.442 02 2.996
082850.442 03 -1.368
082850.519 01 1.092
082850.520 02 2.996
082850.520 03 -1.216
082850.599 01 1.089
082850.599 02 2.996
082850.599 03 -1.368
082850.679 01 1.089
082850.679 02 2.996
082850.680 03 -1.824
082850.760 01 1.092
082850.760 02 2.996
082850.760 03 -2.432
082850.839 01 1.089
082850.840 02 2.568
082850.840 03 -2.736
082850.919 01 1.089
082850.919 02 2.568
082850.919 03 -3.192
082851.000 01 1.092
082851.004 02 2.996
082851.004 03 -2.888
082851.080 01 1.089
082851.080 02 2.140
082851.080 03 -2.736
082851.160 01 1.089
082851.160 02 2.568
082851.160 03 -1.672
082851.240 01 1.092
082851.240 02 2.996
082851.240 03 -1.672
082851.320 01 1.089
082851.321 02 2.568
082851.321 03 -1.824
082851.401 01 1.092
082851.401 02 2.568
082851.401 03 -1.672
082851.481 01 1.089
082851.481 02 3.424
082851.481 03 -1.672
082851.561 01 1.089
082851.561 02 2.996
082851.561 03 -1.824
082851.641 01 1.089
082851.642 02 3.424
082851.642 03 -1.672
082851.721 01 1.089
082851.721 02 2.568
082851.721 03 -1.216
082851.802 01 1.089
082851.802 02 3.424
082851.802 03 -0.304
082851.882 01 1.089
082851.882 02 2.996
082851.882 03 0.000
082851.962 01 1.092
082851.962 02 2.568
082851.962 03 -0.152
082852.042 01 1.089
082852.042 02 2.568
082852.042 03 0.152
082852.122 01 1.089
082852.122 02 2.568
082852.122 03 0.456
082852.202 01 1.089
082852.202 02 2.568
082852.202 03 -0.760
082852.283 01 1.089
082852.283 02 2.996
082852.283 03 -1.064
082852.363 01 1.089
082852.363 02 2.996
082852.363 03 -1.064
082852.443 01 1.089
082852.444 02 2.996
082852.444 03 -0.304
082852.524 01 1.092
082852.524 02 2.568
082852.524 03 0.152
082852.604 01 1.089
082852.605 02 2.996
082852.605 03 0.912
082852.685 01 1.089
082852.685 02 2.996
082852.685 03 2.888
082852.765 01 1.092
082852.765 02 2.568
082852.766 03 4.408
082852.846 01 1.089
082852.846 02 2.568
082852.846 03 5.472
082852.926 01 1.092
082852.926 02 3.424
082852.926 03 4.864
082853.006 01 1.089
082853.006 02 2.568
082853.006 03 3.648
082853.087 01 1.089
082853.087 02 2.996
082853.087 03 2.888
082853.167 01 1.092
082853.167 02 2.996
082853.167 03 3.040
082853.247 01 1.089
082853.247 02 2.568
082853.247 03 4.104
082853.328 01 1.089
082853.328 02 2.996
082853.328 03 4.408
082853.408 01 1.089
082853.408 02 2.996
082853.408 03 3.496
082853.488 01 1.089
082853.491 02 2.996
082853.491 03 2.128
082853.569 01 1.089
082853.569 02 2.568
082853.569 03 1.216
082853.648 01 1.089
082853.648 02 2.996
082853.648 03 0.760
082853.728 01 1.089
082853.729 02 2.996
082853.729 03 1.368
082853.809 01 1.092
082853.809 02 2.996
082853.809 03 1.368
082853.889 01 1.089
082853.889 02 2.996
082853.889 03 0.912
082853.969 01 1.089
082853.970 02 2.996
082853.970 03 1.216
082854.050 01 1.089
082854.050 02 2.568
082854.050 03 2.432
082854.130 01 1.092
082854.130 02 2.996
082854.130 03 3.344
082854.210 01 1.092
082854.210 02 3.424
082854.210 03 3.344
082854.290 01 1.092
082854.291 02 2.568
082854.291 03 3.344
082854.371 01 1.089
082854.371 02 2.996
082854.371 03 3.192
082854.451 01 1.089
082854.451 02 2.568
082854.451 03 3.496
082854.531 01 1.092
082854.531 02 2.568
082854.531 03 4.104
082854.611 01 1.089
082854.612 02 2.568
082854.612 03 4.408
082854.692 01 1.089
082854.692 02 2.568
082854.692 03 4.256
082854.772 01 1.089
082854.772 02 2.996
082854.772 03 3.040
082854.852 01 1.092
082854.852 02 2.996
082854.852 03 1.976
082854.932 01 1.089
082854.932 02 2.568
082854.932 03 1.672
082855.013 01 1.092
082855.013 02 2.996
082855.013 03 1.520
082855.093 01 1.089
082855.093 02 2.996
082855.093 03 1.672
082855.173 01 1.089
082855.173 02 2.568
082855.173 03 2.888
082855.254 01 1.089
082855.254 02 2.996
082855.254 03 2.584
082855.334 01 1.089
082855.334 02 2.996
082855.334 03 2.128
082855.415 01 1.089
082855.415 02 2.996
082855.415 03 2.280
082855.494 01 1.089
082855.494 02 2.996
082855.494 03 2.432
082855.574 01 1.089
082855.574 02 2.568
082855.574 03 2.888
082855.654 01 1.089
082855.654 02 2.140
082855.655 03 3.496
082855.735 01 1.092
082855.735 02 2.568
082855.735 03 3.192
082855.816 01 1.089
082855.816 02 2.996
082855.816 03 3.344
082855.896 01 1.089
082855.896 02 2.568
082855.896 03 3.192
082855.977 01 1.092
082855.977 02 2.568
082855.977 03 2.736
082856.057 01 1.089
082856.057 02 3.424
082856.057 03 2.736
082856.137 01 1.089
082856.137 02 2.996
082856.137 03 2.432
082856.217 01 1.089
082856.217 02 2.568
082856.217 03 2.128
082856.298 01 1.089
082856.298 02 2.996
082856.298 03 2.280
082856.377 01 1.092
082856.377 02 2.996
082856.377 03 2.280
082856.458 01 1.089
082856.458 02 2.996
082856.458 03 2.432
082856.538 01 1.089
082856.538 02 2.996
082856.538 03 2.280
082856.618 01 1.089
082856.618 02 2.996
082856.618 03 1.976
082856.699 01 1.092
082856.699 02 2.996
082856.699 03 2.888
082856.778 01 1.089
082856.778 02 2.568
082856.778 03 3.648
082856.859 01 1.089
082856.859 02 2.996
082856.859 03 3.952
082856.939 01 1.092
082856.939 02 2.996
082856.939 03 2.280
082857.020 01 1.089
082857.020 02 3.424
082857.020 03 2.128
082857.099 01 1.089
082857.099 02 2.996
082857.099 03 2.888
082857.180 01 1.092
082857.180 02 2.140
082857.180 03 3.344
082857.259 01 1.089
082857.259 02 2.996
082857.259 03 3.496
082857.340 01 1.089
082857.340 02 2.568
082857.340 03 3.040
082857.421 01 1.089
082857.421 02 2.996
082857.421 03 2.280
082857.501 01 1.092
082857.501 02 2.568
082857.501 03 1.976
082857.581 01 1.092
082857.581 02 2.568
082857.581 03 1.824
082857.661 01 1.089
082857.661 02 2.996
082857.661 03 1.672
082857.741 01 1.089
082857.741 02 2.996
082857.741 03 2.432
082857.821 01 1.092
082857.821 02 2.996
082857.821 03 1.976
082857.901 01 1.092
082857.901 02 2.140
082857.901 03 2.432
082857.981 01 1.089
082857.981 02 2.996
082857.981 03 2.584
082858.061 01 1.092
082858.061 02 3.424
082858.061 03 3.344
082858.141 01 1.089
082858.141 02 2.996
082858.141 03 3.192
082858.221 01 1.089
082858.222 02 2.996
082858.222 03 3.040
082858.301 01 1.089
082858.301 02 2.568
082858.301 03 3.040
082858.381 01 1.092
082858.381 02 2.996
082858.381 03 3.040
082858.462 01 1.089
082858.462 02 3.424
082858.462 03 3.344
082858.542 01 1.089
082858.542 02 2.568
082858.542 03 2.888
082858.622 01 1.089
082858.622 02 2.568
082858.622 03 2.736
082858.703 01 1.089
082858.703 02 2.996
082858.703 03 2.432
082858.783 01 1.089
082858.783 02 2.996
082858.783 03 2.736
082858.863 01 1.089
082858.863 02 2.996
082858.863 03 2.280
082858.944 01 1.089
082858.944 02 2.996
082858.944 03 1.976
082859.024 01 1.089
082859.024 02 2.996
082859.024 03 1.976
082859.104 01 1.089
082859.104 02 2.568
082859.104 03 1.672
082859.184 01 1.089
082859.184 02 2.996
082859.184 03 1.520
082859.264 01 1.092
082859.264 02 2.568
082859.265 03 2.584
082859.345 01 1.089
082859.345 02 2.568
082859.345 03 3.344
082859.425 01 1.089
082859.425 02 2.140
082859.425 03 3.496
082859.505 01 1.089
